display_id,doc_id,topic_id,confidence_level,ad_id,click
1576.0,1771012.0,36.0,0.0484,129357.0,1.0
1576.0,1771012.0,16.0,0.014,129357.0,1.0
1576.0,1771012.0,216.0,0.0129,129357.0,1.0
1576.0,1771012.0,8.0,0.0825,191025.0,0.0
1576.0,1771012.0,136.0,0.049,191025.0,0.0
1576.0,1771012.0,36.0,0.0484,191025.0,0.0
1576.0,1771012.0,16.0,0.014,191025.0,0.0
1576.0,1771012.0,216.0,0.0129,191025.0,0.0
1577.0,1791642.0,140.0,0.2079,68782.0,1.0
1577.0,1791642.0,140.0,0.2079,86281.0,0.0
1577.0,1791642.0,140.0,0.2079,187797.0,0.0
1577.0,1791642.0,140.0,0.2079,201649.0,0.0
1581.0,1790218.0,199.0,0.0377,85396.0,0.0
1581.0,1790218.0,199.0,0.0377,92191.0,0.0
1581.0,1790218.0,199.0,0.0377,96515.0,0.0
1581.0,1790218.0,199.0,0.0377,122174.0,1.0
1581.0,1790218.0,199.0,0.0377,165490.0,0.0
1581.0,1790218.0,199.0,0.0377,167897.0,0.0
1581.0,1790218.0,199.0,0.0377,171664.0,0.0
1581.0,1790218.0,199.0,0.0377,195273.0,0.0
1581.0,1790218.0,199.0,0.0377,284533.0,0.0
1582.0,1773534.0,20.0,0.0092,55537.0,0.0
1582.0,1773534.0,20.0,0.2268,78713.0,0.0
1582.0,1773534.0,20.0,0.0919,118470.0,0.0
1582.0,1773534.0,20.0,0.0393,141009.0,0.0
1582.0,1773534.0,20.0,0.0241,167178.0,1.0
1582.0,1773534.0,20.0,0.0091,167552.0,0.0
1582.0,1773534.0,20.0,0.1764,187283.0,0.0
1582.0,1773534.0,20.0,0.0967,190397.0,0.0
1582.0,1773534.0,20.0,0.0721,279721.0,0.0
1582.0,1773534.0,20.0,0.0652,288385.0,0.0
1583.0,1731373.0,16.0,0.0577,78854.0,1.0
1583.0,1731373.0,16.0,0.0577,147704.0,0.0
1583.0,1731373.0,16.0,0.0577,235450.0,0.0
1583.0,1731373.0,16.0,0.0577,294420.0,0.0
1584.0,1697627.0,16.0,0.024,7247.0,1.0
1584.0,1697627.0,265.0,0.0094,7247.0,1.0
1584.0,1697627.0,16.0,0.024,32385.0,0.0
1584.0,1697627.0,265.0,0.0094,32385.0,0.0
1584.0,1697627.0,16.0,0.024,59486.0,0.0
1584.0,1697627.0,265.0,0.0094,59486.0,0.0
1584.0,1697627.0,16.0,0.024,138353.0,0.0
1584.0,1697627.0,265.0,0.0094,138353.0,0.0
1584.0,1697627.0,16.0,0.024,139682.0,0.0
1584.0,1697627.0,265.0,0.0094,139682.0,0.0
1584.0,1697627.0,16.0,0.024,150862.0,0.0
1584.0,1697627.0,265.0,0.0094,150862.0,0.0
1584.0,1697627.0,16.0,0.024,174073.0,0.0
1584.0,1697627.0,265.0,0.0094,174073.0,0.0
1584.0,1697627.0,16.0,0.024,187290.0,0.0
1584.0,1697627.0,265.0,0.0094,187290.0,0.0
1584.0,1697627.0,16.0,0.024,306630.0,0.0
1584.0,1697627.0,265.0,0.0094,306630.0,0.0
1585.0,1777797.0,16.0,0.0492,92759.0,1.0
1585.0,1777797.0,16.0,0.0492,99542.0,0.0
1585.0,1777797.0,16.0,0.0492,165326.0,0.0
1585.0,1777797.0,16.0,0.0492,184709.0,0.0
1585.0,1777797.0,16.0,0.0492,257479.0,0.0
1587.0,1567242.0,20.0,0.0223,32491.0,0.0
1587.0,1567242.0,20.0,0.0223,86683.0,0.0
1587.0,1567242.0,20.0,0.0223,92191.0,0.0
1587.0,1567242.0,20.0,0.0223,105898.0,1.0
1587.0,1567242.0,20.0,0.0223,138353.0,0.0
1587.0,1567242.0,20.0,0.0223,173005.0,0.0
1588.0,1765522.0,20.0,0.0696,83251.0,1.0
1588.0,1765522.0,16.0,0.0263,83251.0,1.0
1588.0,1765522.0,136.0,0.0179,83251.0,1.0
1588.0,1765522.0,20.0,0.0696,158345.0,0.0
1588.0,1765522.0,16.0,0.0263,158345.0,0.0
1588.0,1765522.0,136.0,0.0179,158345.0,0.0
1588.0,1765522.0,20.0,0.0696,201649.0,0.0
1588.0,1765522.0,16.0,0.0263,201649.0,0.0
1588.0,1765522.0,136.0,0.0179,201649.0,0.0
1590.0,1755406.0,16.0,0.0561,153784.0,1.0
1590.0,1755406.0,216.0,0.018,153784.0,1.0
1590.0,1755406.0,16.0,0.0561,154116.0,0.0
1590.0,1755406.0,216.0,0.018,154116.0,0.0
1590.0,1755406.0,16.0,0.0561,237442.0,0.0
1590.0,1755406.0,216.0,0.018,237442.0,0.0
1590.0,1755406.0,16.0,0.0561,309874.0,0.0
1590.0,1755406.0,216.0,0.018,309874.0,0.0
1592.0,1794951.0,265.0,0.0442,112286.0,0.0
1592.0,1794951.0,265.0,0.0442,153204.0,0.0
1592.0,1794951.0,265.0,0.0442,170916.0,1.0
1592.0,1794951.0,265.0,0.0442,306961.0,0.0
1594.0,1789709.0,20.0,0.0446,10628.0,0.0
1594.0,1789709.0,140.0,0.0442,10628.0,0.0
1594.0,1789709.0,16.0,0.0286,10628.0,0.0
1594.0,1789709.0,36.0,0.0274,10628.0,0.0
1594.0,1789709.0,143.0,0.0273,10628.0,0.0
1594.0,1789709.0,20.0,0.0446,13720.0,0.0
1594.0,1789709.0,140.0,0.0442,13720.0,0.0
1594.0,1789709.0,16.0,0.0286,13720.0,0.0
1594.0,1789709.0,36.0,0.0274,13720.0,0.0
1594.0,1789709.0,143.0,0.0273,13720.0,0.0
1594.0,1789709.0,20.0,0.0446,166700.0,0.0
1594.0,1789709.0,140.0,0.0442,166700.0,0.0
1594.0,1789709.0,16.0,0.0286,166700.0,0.0
1594.0,1789709.0,36.0,0.0274,166700.0,0.0
1594.0,1789709.0,143.0,0.0273,166700.0,0.0
1594.0,1789709.0,20.0,0.0446,209912.0,0.0
1594.0,1789709.0,140.0,0.0442,209912.0,0.0
1594.0,1789709.0,16.0,0.0286,209912.0,0.0
1594.0,1789709.0,36.0,0.0274,209912.0,0.0
1594.0,1789709.0,143.0,0.0273,209912.0,0.0
1594.0,1789709.0,20.0,0.0446,221720.0,1.0
1594.0,1789709.0,140.0,0.0442,221720.0,1.0
1594.0,1789709.0,16.0,0.0286,221720.0,1.0
1594.0,1789709.0,36.0,0.0274,221720.0,1.0
1594.0,1789709.0,143.0,0.0273,221720.0,1.0
1594.0,1789709.0,20.0,0.0446,326308.0,0.0
1594.0,1789709.0,140.0,0.0442,326308.0,0.0
1594.0,1789709.0,16.0,0.0286,326308.0,0.0
1594.0,1789709.0,36.0,0.0274,326308.0,0.0
1594.0,1789709.0,143.0,0.0273,326308.0,0.0
1595.0,1694774.0,143.0,0.0624,91945.0,0.0
1595.0,1694774.0,143.0,0.0624,144088.0,0.0
1595.0,1694774.0,143.0,0.0624,170111.0,0.0
1595.0,1694774.0,143.0,0.0624,269568.0,0.0
1595.0,1694774.0,143.0,0.0624,329627.0,1.0
1596.0,1792379.0,199.0,0.1725,43257.0,0.0
1596.0,1792379.0,199.0,0.1725,112201.0,1.0
1596.0,1792379.0,199.0,0.1725,177068.0,0.0
1596.0,1792379.0,199.0,0.1725,220703.0,0.0
1597.0,1748682.0,8.0,0.0797,61514.0,0.0
1597.0,1748682.0,16.0,0.0458,61514.0,0.0
1597.0,1748682.0,216.0,0.0395,61514.0,0.0
1597.0,1748682.0,8.0,0.0797,64767.0,0.0
1597.0,1748682.0,16.0,0.0458,64767.0,0.0
1597.0,1748682.0,216.0,0.0395,64767.0,0.0
1597.0,1748682.0,8.0,0.0797,70818.0,0.0
1597.0,1748682.0,16.0,0.0458,70818.0,0.0
1597.0,1748682.0,216.0,0.0395,70818.0,0.0
1597.0,1748682.0,8.0,0.0797,149449.0,0.0
1597.0,1748682.0,16.0,0.0458,149449.0,0.0
1597.0,1748682.0,216.0,0.0395,149449.0,0.0
1597.0,1748682.0,8.0,0.0797,180824.0,0.0
1597.0,1748682.0,16.0,0.0458,180824.0,0.0
1597.0,1748682.0,216.0,0.0395,180824.0,0.0
1597.0,1748682.0,8.0,0.0797,257524.0,1.0
1597.0,1748682.0,16.0,0.0458,257524.0,1.0
1597.0,1748682.0,216.0,0.0395,257524.0,1.0
1598.0,1700865.0,265.0,0.0231,89726.0,0.0
1598.0,1700865.0,143.0,0.0138,89726.0,0.0
1598.0,1700865.0,265.0,0.0231,134260.0,1.0
1598.0,1700865.0,143.0,0.0138,134260.0,1.0
1598.0,1700865.0,265.0,0.0231,137128.0,0.0
1598.0,1700865.0,143.0,0.0138,137128.0,0.0
1598.0,1700865.0,265.0,0.0231,167387.0,0.0
1598.0,1700865.0,143.0,0.0138,167387.0,0.0
1598.0,1700865.0,265.0,0.0231,199934.0,0.0
1598.0,1700865.0,143.0,0.0138,199934.0,0.0
1598.0,1700865.0,265.0,0.0231,268548.0,0.0
1598.0,1700865.0,143.0,0.0138,268548.0,0.0
1600.0,1755529.0,199.0,0.0975,29046.0,1.0
1600.0,1755529.0,20.0,0.0904,29046.0,1.0
1600.0,1755529.0,8.0,0.0207,29046.0,1.0
1600.0,1755529.0,199.0,0.0975,285992.0,0.0
1600.0,1755529.0,20.0,0.0904,285992.0,0.0
1600.0,1755529.0,8.0,0.0207,285992.0,0.0
1601.0,1773554.0,199.0,0.0907,57468.0,0.0
1601.0,1773554.0,199.0,0.0907,211047.0,0.0
1601.0,1773554.0,199.0,0.0907,220703.0,0.0
1601.0,1773554.0,199.0,0.0907,278440.0,1.0
1602.0,270496.0,140.0,0.0568,21343.0,1.0
1602.0,270496.0,136.0,0.0285,21343.0,1.0
1602.0,270496.0,36.0,0.0253,21343.0,1.0
1602.0,270496.0,140.0,0.0568,249731.0,0.0
1602.0,270496.0,136.0,0.0285,249731.0,0.0
1602.0,270496.0,36.0,0.0253,249731.0,0.0
1602.0,270496.0,140.0,0.0568,316590.0,0.0
1602.0,270496.0,136.0,0.0285,316590.0,0.0
1602.0,270496.0,36.0,0.0253,316590.0,0.0
1604.0,1755529.0,199.0,0.0975,195273.0,1.0
1604.0,1755529.0,20.0,0.0904,195273.0,1.0
1604.0,1755529.0,8.0,0.0207,195273.0,1.0
1604.0,1755529.0,199.0,0.0975,288377.0,0.0
1604.0,1755529.0,20.0,0.0904,288377.0,0.0
1604.0,1755529.0,8.0,0.0207,288377.0,0.0
1604.0,1755529.0,199.0,0.0975,310116.0,0.0
1604.0,1755529.0,20.0,0.0904,310116.0,0.0
1604.0,1755529.0,8.0,0.0207,310116.0,0.0
1605.0,1781359.0,265.0,0.0529,3699.0,0.0
1605.0,1781359.0,16.0,0.0409,3699.0,0.0
1605.0,1781359.0,265.0,0.0529,67864.0,0.0
1605.0,1781359.0,16.0,0.0409,67864.0,0.0
1605.0,1781359.0,265.0,0.0529,92164.0,0.0
1605.0,1781359.0,16.0,0.0409,92164.0,0.0
1605.0,1781359.0,265.0,0.0529,208264.0,0.0
1605.0,1781359.0,16.0,0.0409,208264.0,0.0
1605.0,1781359.0,265.0,0.0529,324776.0,1.0
1605.0,1781359.0,16.0,0.0409,324776.0,1.0
1605.0,1781359.0,265.0,0.0529,330516.0,0.0
1605.0,1781359.0,16.0,0.0409,330516.0,0.0
1611.0,680527.0,20.0,0.0225,48185.0,0.0
1611.0,680527.0,20.0,0.0225,78275.0,0.0
1611.0,680527.0,20.0,0.0225,99542.0,1.0
1611.0,680527.0,20.0,0.0225,103340.0,0.0
1611.0,680527.0,20.0,0.0225,162965.0,0.0
1611.0,680527.0,20.0,0.0225,187797.0,0.0
1613.0,1790102.0,8.0,0.0729,5558.0,0.0
1613.0,1790102.0,216.0,0.0275,5558.0,0.0
1613.0,1790102.0,8.0,0.0729,99388.0,0.0
1613.0,1790102.0,216.0,0.0275,99388.0,0.0
1613.0,1790102.0,8.0,0.0729,132780.0,0.0
1613.0,1790102.0,216.0,0.0275,132780.0,0.0
1613.0,1790102.0,8.0,0.0729,213828.0,1.0
1613.0,1790102.0,216.0,0.0275,213828.0,1.0
1614.0,1773842.0,199.0,0.0094,41992.0,0.0
1614.0,1773842.0,199.0,0.0094,173551.0,0.0
1614.0,1773842.0,199.0,0.0094,224784.0,1.0
1614.0,1773842.0,199.0,0.0094,282674.0,0.0
1614.0,1773842.0,199.0,0.0094,326514.0,0.0
1614.0,1773842.0,199.0,0.0094,330345.0,0.0
1615.0,1767383.0,20.0,0.0229,31323.0,0.0
1615.0,1767383.0,20.0,0.0229,69001.0,0.0
1615.0,1767383.0,20.0,0.0229,104833.0,0.0
1615.0,1767383.0,20.0,0.0229,175991.0,1.0
1616.0,1718380.0,16.0,0.071,133753.0,0.0
1616.0,1718380.0,140.0,0.0472,133753.0,0.0
1616.0,1718380.0,16.0,0.071,150817.0,0.0
1616.0,1718380.0,140.0,0.0472,150817.0,0.0
1616.0,1718380.0,16.0,0.071,190062.0,0.0
1616.0,1718380.0,140.0,0.0472,190062.0,0.0
1616.0,1718380.0,16.0,0.071,203000.0,0.0
1616.0,1718380.0,140.0,0.0472,203000.0,0.0
1616.0,1718380.0,16.0,0.071,235104.0,1.0
1616.0,1718380.0,140.0,0.0472,235104.0,1.0
1617.0,1386371.0,216.0,0.0351,93324.0,0.0
1617.0,1386371.0,16.0,0.025,93324.0,0.0
1617.0,1386371.0,216.0,0.0351,122279.0,0.0
1617.0,1386371.0,16.0,0.025,122279.0,0.0
1617.0,1386371.0,216.0,0.0351,153193.0,1.0
1617.0,1386371.0,16.0,0.025,153193.0,1.0
1617.0,1386371.0,216.0,0.0351,225383.0,0.0
1617.0,1386371.0,16.0,0.025,225383.0,0.0
1619.0,1784242.0,20.0,0.1516,154971.0,1.0
1619.0,1784242.0,16.0,0.0759,154971.0,1.0
1619.0,1784242.0,143.0,0.0513,154971.0,1.0
1619.0,1784242.0,20.0,0.1516,195042.0,0.0
1619.0,1784242.0,16.0,0.0759,195042.0,0.0
1619.0,1784242.0,143.0,0.0513,195042.0,0.0
1619.0,1784242.0,20.0,0.1516,330975.0,0.0
1619.0,1784242.0,16.0,0.0759,330975.0,0.0
1619.0,1784242.0,143.0,0.0513,330975.0,0.0
1620.0,959651.0,16.0,0.0501,39625.0,0.0
1620.0,959651.0,265.0,0.023,39625.0,0.0
1620.0,959651.0,16.0,0.0501,76778.0,0.0
1620.0,959651.0,265.0,0.023,76778.0,0.0
1620.0,959651.0,16.0,0.0501,252778.0,1.0
1620.0,959651.0,265.0,0.023,252778.0,1.0
1620.0,959651.0,16.0,0.0501,285989.0,0.0
1620.0,959651.0,265.0,0.023,285989.0,0.0
1621.0,428554.0,143.0,0.023,11786.0,0.0
1621.0,428554.0,143.0,0.023,91683.0,0.0
1621.0,428554.0,143.0,0.023,109537.0,0.0
1621.0,428554.0,143.0,0.023,187937.0,1.0
1621.0,428554.0,143.0,0.023,213116.0,0.0
1621.0,428554.0,143.0,0.023,240036.0,0.0
1621.0,428554.0,143.0,0.023,251970.0,0.0
1621.0,428554.0,143.0,0.023,287089.0,0.0
1622.0,1689430.0,36.0,0.0234,41760.0,0.0
1622.0,1689430.0,36.0,0.0144,95680.0,0.0
1622.0,1689430.0,36.0,0.0086,99542.0,0.0
1622.0,1689430.0,36.0,0.188,129491.0,0.0
1622.0,1689430.0,36.0,0.0907,132913.0,1.0
1622.0,1689430.0,36.0,0.0542,158344.0,0.0
1622.0,1689430.0,36.0,0.0441,250080.0,0.0
1622.0,1689430.0,36.0,0.0126,294293.0,0.0
1624.0,1777797.0,16.0,0.0492,61941.0,1.0
1624.0,1777797.0,16.0,0.0492,98028.0,0.0
1624.0,1777797.0,16.0,0.0492,149930.0,0.0
1624.0,1777797.0,16.0,0.0492,153623.0,0.0
1624.0,1777797.0,16.0,0.0492,237443.0,0.0
1625.0,1762607.0,265.0,0.0587,85835.0,1.0
1625.0,1762607.0,16.0,0.0218,85835.0,1.0
1625.0,1762607.0,265.0,0.0587,93324.0,0.0
1625.0,1762607.0,16.0,0.0218,93324.0,0.0
1625.0,1762607.0,265.0,0.0587,128496.0,0.0
1625.0,1762607.0,16.0,0.0218,128496.0,0.0
1625.0,1762607.0,265.0,0.0587,173410.0,0.0
1625.0,1762607.0,16.0,0.0218,173410.0,0.0
1626.0,1225025.0,20.0,0.0575,125327.0,0.0
1626.0,1225025.0,8.0,0.055,125327.0,0.0
1626.0,1225025.0,20.0,0.0575,163139.0,0.0
1626.0,1225025.0,8.0,0.055,163139.0,0.0
1626.0,1225025.0,20.0,0.0575,205354.0,0.0
1626.0,1225025.0,8.0,0.055,205354.0,0.0
1626.0,1225025.0,20.0,0.0575,240382.0,1.0
1626.0,1225025.0,8.0,0.055,240382.0,1.0
1627.0,1620989.0,16.0,0.0413,111928.0,1.0
1627.0,1620989.0,265.0,0.0314,111928.0,1.0
1627.0,1620989.0,16.0,0.0413,140423.0,0.0
1627.0,1620989.0,265.0,0.0314,140423.0,0.0
1627.0,1620989.0,16.0,0.0413,141421.0,0.0
1627.0,1620989.0,265.0,0.0314,141421.0,0.0
1627.0,1620989.0,16.0,0.0413,163614.0,0.0
1627.0,1620989.0,265.0,0.0314,163614.0,0.0
1628.0,1096954.0,16.0,0.0495,82782.0,0.0
1628.0,1096954.0,16.0,0.0495,143176.0,0.0
1628.0,1096954.0,16.0,0.0495,161839.0,1.0
1628.0,1096954.0,16.0,0.0495,164500.0,0.0
1629.0,1687259.0,16.0,0.1168,146446.0,0.0
1629.0,1687259.0,20.0,0.0402,146446.0,0.0
1629.0,1687259.0,16.0,0.1168,150656.0,1.0
1629.0,1687259.0,20.0,0.0402,150656.0,1.0
1629.0,1687259.0,16.0,0.1168,162130.0,0.0
1629.0,1687259.0,20.0,0.0402,162130.0,0.0
1629.0,1687259.0,16.0,0.1168,171151.0,0.0
1629.0,1687259.0,20.0,0.0402,171151.0,0.0
1629.0,1687259.0,16.0,0.1168,212441.0,0.0
1629.0,1687259.0,20.0,0.0402,212441.0,0.0
1629.0,1687259.0,16.0,0.1168,252928.0,0.0
1629.0,1687259.0,20.0,0.0402,252928.0,0.0
1631.0,1785427.0,199.0,0.0579,18049.0,0.0
1631.0,1785427.0,199.0,0.0579,19092.0,0.0
1631.0,1785427.0,199.0,0.0579,116261.0,0.0
1631.0,1785427.0,199.0,0.0579,179498.0,0.0
1631.0,1785427.0,199.0,0.0579,179765.0,1.0
1631.0,1785427.0,199.0,0.0579,184170.0,0.0
1631.0,1785427.0,199.0,0.0579,195273.0,0.0
1631.0,1785427.0,199.0,0.0579,257524.0,0.0
1631.0,1785427.0,199.0,0.0579,288356.0,0.0
1631.0,1785427.0,199.0,0.0579,331468.0,0.0
1632.0,1781841.0,8.0,0.1183,173410.0,0.0
1632.0,1781841.0,16.0,0.0386,173410.0,0.0
1632.0,1781841.0,36.0,0.0366,173410.0,0.0
1632.0,1781841.0,140.0,0.0133,173410.0,0.0
1632.0,1781841.0,8.0,0.1183,225438.0,0.0
1632.0,1781841.0,16.0,0.0386,225438.0,0.0
1632.0,1781841.0,36.0,0.0366,225438.0,0.0
1632.0,1781841.0,140.0,0.0133,225438.0,0.0
1632.0,1781841.0,8.0,0.1183,280640.0,1.0
1632.0,1781841.0,16.0,0.0386,280640.0,1.0
1632.0,1781841.0,36.0,0.0366,280640.0,1.0
1632.0,1781841.0,140.0,0.0133,280640.0,1.0
1632.0,1781841.0,8.0,0.1183,288067.0,0.0
1632.0,1781841.0,16.0,0.0386,288067.0,0.0
1632.0,1781841.0,36.0,0.0366,288067.0,0.0
1632.0,1781841.0,140.0,0.0133,288067.0,0.0
1635.0,512312.0,16.0,0.0331,18194.0,0.0
1635.0,512312.0,16.0,0.0331,41416.0,0.0
1635.0,512312.0,16.0,0.0331,85180.0,1.0
1635.0,512312.0,16.0,0.0331,85421.0,0.0
1635.0,512312.0,16.0,0.0331,98924.0,0.0
1635.0,512312.0,16.0,0.0331,204494.0,0.0
1635.0,512312.0,16.0,0.0331,204760.0,0.0
1635.0,512312.0,16.0,0.0331,224858.0,0.0
1635.0,512312.0,16.0,0.0331,227140.0,0.0
1635.0,512312.0,16.0,0.0331,308117.0,0.0
1636.0,1792379.0,199.0,0.1725,7433.0,0.0
1636.0,1792379.0,199.0,0.1725,96034.0,0.0
1636.0,1792379.0,199.0,0.1725,187298.0,0.0
1636.0,1792379.0,199.0,0.1725,229672.0,1.0
1637.0,1778473.0,265.0,0.0192,159405.0,0.0
1637.0,1778473.0,265.0,0.0192,167205.0,1.0
1637.0,1778473.0,265.0,0.0192,281248.0,0.0
1639.0,1780309.0,16.0,0.057,35808.0,0.0
1639.0,1780309.0,265.0,0.0275,35808.0,0.0
1639.0,1780309.0,36.0,0.0086,35808.0,0.0
1639.0,1780309.0,16.0,0.057,68782.0,0.0
1639.0,1780309.0,265.0,0.0275,68782.0,0.0
1639.0,1780309.0,36.0,0.0086,68782.0,0.0
1639.0,1780309.0,16.0,0.057,154251.0,1.0
1639.0,1780309.0,265.0,0.0275,154251.0,1.0
1639.0,1780309.0,36.0,0.0086,154251.0,1.0
1640.0,1794980.0,199.0,0.036,128139.0,0.0
1640.0,1794980.0,199.0,0.036,183119.0,1.0
1640.0,1794980.0,199.0,0.036,235443.0,0.0
1640.0,1794980.0,199.0,0.036,304154.0,0.0
1641.0,1582044.0,16.0,0.0627,57788.0,0.0
1641.0,1582044.0,140.0,0.0515,57788.0,0.0
1641.0,1582044.0,16.0,0.0627,68766.0,0.0
1641.0,1582044.0,140.0,0.0515,68766.0,0.0
1641.0,1582044.0,16.0,0.0627,86683.0,0.0
1641.0,1582044.0,140.0,0.0515,86683.0,0.0
1641.0,1582044.0,16.0,0.0627,111031.0,0.0
1641.0,1582044.0,140.0,0.0515,111031.0,0.0
1641.0,1582044.0,16.0,0.0627,138609.0,1.0
1641.0,1582044.0,140.0,0.0515,138609.0,1.0
1641.0,1582044.0,16.0,0.0627,159405.0,0.0
1641.0,1582044.0,140.0,0.0515,159405.0,0.0
1642.0,1752004.0,265.0,0.0234,45080.0,1.0
1642.0,1752004.0,265.0,0.0234,68746.0,0.0
1642.0,1752004.0,265.0,0.0234,98307.0,0.0
1642.0,1752004.0,265.0,0.0234,238431.0,0.0
1644.0,1793859.0,8.0,0.0875,22085.0,1.0
1644.0,1793859.0,136.0,0.0152,22085.0,1.0
1644.0,1793859.0,8.0,0.0875,23324.0,0.0
1644.0,1793859.0,136.0,0.0152,23324.0,0.0
1644.0,1793859.0,8.0,0.0875,92002.0,0.0
1644.0,1793859.0,136.0,0.0152,92002.0,0.0
1644.0,1793859.0,8.0,0.0875,150862.0,0.0
1644.0,1793859.0,136.0,0.0152,150862.0,0.0
1644.0,1793859.0,8.0,0.0875,281291.0,0.0
1644.0,1793859.0,136.0,0.0152,281291.0,0.0
1644.0,1793859.0,8.0,0.0875,286766.0,0.0
1644.0,1793859.0,136.0,0.0152,286766.0,0.0
1645.0,1787381.0,216.0,0.0469,13033.0,0.0
1645.0,1787381.0,16.0,0.0338,13033.0,0.0
1645.0,1787381.0,216.0,0.0469,28346.0,0.0
1645.0,1787381.0,16.0,0.0338,28346.0,0.0
1645.0,1787381.0,216.0,0.0469,111054.0,0.0
1645.0,1787381.0,16.0,0.0338,111054.0,0.0
1645.0,1787381.0,216.0,0.0469,199939.0,0.0
1645.0,1787381.0,16.0,0.0338,199939.0,0.0
1645.0,1787381.0,216.0,0.0469,235450.0,0.0
1645.0,1787381.0,16.0,0.0338,235450.0,0.0
1645.0,1787381.0,216.0,0.0469,292672.0,1.0
1645.0,1787381.0,16.0,0.0338,292672.0,1.0
1646.0,1763498.0,8.0,0.0276,50861.0,0.0
1646.0,1763498.0,36.0,0.0159,50861.0,0.0
1646.0,1763498.0,8.0,0.0276,67217.0,0.0
1646.0,1763498.0,36.0,0.0159,67217.0,0.0
1646.0,1763498.0,8.0,0.0276,132784.0,0.0
1646.0,1763498.0,36.0,0.0159,132784.0,0.0
1646.0,1763498.0,8.0,0.0276,134271.0,0.0
1646.0,1763498.0,36.0,0.0159,134271.0,0.0
1646.0,1763498.0,8.0,0.0276,145293.0,0.0
1646.0,1763498.0,36.0,0.0159,145293.0,0.0
1646.0,1763498.0,8.0,0.0276,155560.0,1.0
1646.0,1763498.0,36.0,0.0159,155560.0,1.0
1649.0,394689.0,136.0,0.0094,26834.0,0.0
1649.0,394689.0,136.0,0.0094,182070.0,0.0
1649.0,394689.0,136.0,0.0094,182320.0,1.0
1652.0,1786024.0,20.0,0.0429,86136.0,0.0
1652.0,1786024.0,140.0,0.0294,86136.0,0.0
1652.0,1786024.0,199.0,0.0253,86136.0,0.0
1652.0,1786024.0,136.0,0.0127,86136.0,0.0
1652.0,1786024.0,20.0,0.0429,153623.0,0.0
1652.0,1786024.0,140.0,0.0294,153623.0,0.0
1652.0,1786024.0,199.0,0.0253,153623.0,0.0
1652.0,1786024.0,136.0,0.0127,153623.0,0.0
1652.0,1786024.0,20.0,0.0429,171379.0,0.0
1652.0,1786024.0,140.0,0.0294,171379.0,0.0
1652.0,1786024.0,199.0,0.0253,171379.0,0.0
1652.0,1786024.0,136.0,0.0127,171379.0,0.0
1652.0,1786024.0,20.0,0.0429,270195.0,1.0
1652.0,1786024.0,140.0,0.0294,270195.0,1.0
1652.0,1786024.0,199.0,0.0253,270195.0,1.0
1652.0,1786024.0,136.0,0.0127,270195.0,1.0
1652.0,1786024.0,20.0,0.0429,270297.0,0.0
1652.0,1786024.0,140.0,0.0294,270297.0,0.0
1652.0,1786024.0,199.0,0.0253,270297.0,0.0
1652.0,1786024.0,136.0,0.0127,270297.0,0.0
1652.0,1786024.0,20.0,0.0429,328479.0,0.0
1652.0,1786024.0,140.0,0.0294,328479.0,0.0
1652.0,1786024.0,199.0,0.0253,328479.0,0.0
1652.0,1786024.0,136.0,0.0127,328479.0,0.0
1654.0,1770820.0,36.0,0.0493,92352.0,1.0
1654.0,1770820.0,8.0,0.0382,92352.0,1.0
1654.0,1770820.0,36.0,0.0493,145937.0,0.0
1654.0,1770820.0,8.0,0.0382,145937.0,0.0
1656.0,1649164.0,16.0,0.11,167580.0,0.0
1656.0,1649164.0,20.0,0.0747,167580.0,0.0
1656.0,1649164.0,16.0,0.11,183785.0,1.0
1656.0,1649164.0,20.0,0.0747,183785.0,1.0
1656.0,1649164.0,16.0,0.11,206927.0,0.0
1656.0,1649164.0,20.0,0.0747,206927.0,0.0
1657.0,207074.0,136.0,0.2186,82997.0,1.0
1657.0,207074.0,136.0,0.0632,84181.0,0.0
1657.0,207074.0,136.0,0.0366,129491.0,0.0
1657.0,207074.0,136.0,0.0175,154106.0,0.0
1660.0,1783306.0,16.0,0.0718,124252.0,0.0
1660.0,1783306.0,136.0,0.0401,124252.0,0.0
1660.0,1783306.0,36.0,0.0344,124252.0,0.0
1660.0,1783306.0,16.0,0.0718,139944.0,1.0
1660.0,1783306.0,136.0,0.0401,139944.0,1.0
1660.0,1783306.0,36.0,0.0344,139944.0,1.0
1660.0,1783306.0,16.0,0.0718,202812.0,0.0
1660.0,1783306.0,136.0,0.0401,202812.0,0.0
1660.0,1783306.0,36.0,0.0344,202812.0,0.0
1660.0,1783306.0,16.0,0.0718,326711.0,0.0
1660.0,1783306.0,136.0,0.0401,326711.0,0.0
1660.0,1783306.0,36.0,0.0344,326711.0,0.0
1661.0,1705900.0,16.0,0.0297,77848.0,1.0
1661.0,1705900.0,136.0,0.0151,77848.0,1.0
1661.0,1705900.0,16.0,0.0297,125356.0,0.0
1661.0,1705900.0,136.0,0.0151,125356.0,0.0
1661.0,1705900.0,16.0,0.0297,167987.0,0.0
1661.0,1705900.0,136.0,0.0151,167987.0,0.0
1661.0,1705900.0,16.0,0.0297,226246.0,0.0
1661.0,1705900.0,136.0,0.0151,226246.0,0.0
1662.0,1777797.0,16.0,0.0492,37851.0,0.0
1662.0,1777797.0,16.0,0.0492,149930.0,0.0
